ltp,vol_traded_today,last_traded_time,exch_feed_time,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,low_price,high_price,lower_ckt,upper_ckt,open_price,prev_close_price,ch,chp,time
860.1,6894172,1720769244,1720769249,321,193,859.9,860.0,19,655565,1739137,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789049.180827
860.1,6894744,1720769249,1720769250,488,9260,860.0,860.1,1,659182,1738608,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789050.184859
860.1,6894744,1720769249,1720769251,488,9260,860.0,860.1,95,659182,1738608,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789051.208891
860.05,6894744,1720769249,1720769252,488,9260,860.0,860.1,1,659182,1738608,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789052.173456
860.1,6894744,1720769249,1720769253,488,9260,860.0,860.1,2,659182,1738608,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789053.176917
860.1,6894744,1720769249,1720769254,488,9260,860.0,860.1,33,659182,1738608,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789054.185645
860.1,6894744,1720769249,1720769255,488,9260,860.0,860.1,2,659182,1738608,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789055.202521
860.1,6894744,1720769249,1720769256,488,9260,860.0,860.1,12,659182,1738608,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789056.226195
860.1,6902952,1720769256,1720769256,560,1269,860.0,860.1,33,652647,1731191,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789056.686619
860.0,6902952,1720769256,1720769257,560,1269,860.0,860.1,4,652647,1731191,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789057.175725
860.1,6902952,1720769256,1720769258,560,1269,860.0,860.1,33,652647,1731191,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789058.175763
860.1,6902952,1720769256,1720769259,560,1269,860.0,860.1,33,652647,1731191,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789059.187378
860.0,6902952,1720769256,1720769260,560,1269,860.0,860.1,37,652647,1731191,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789060.176046
860.0,6902952,1720769256,1720769261,560,1269,860.0,860.1,3,652647,1731191,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789061.17662
860.1,6902952,1720769256,1720769262,560,1269,860.0,860.1,34,652647,1731191,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789062.175442
860.0,6904939,1720769262,1720769262,31,855,859.9,860.0,50,650121,1731694,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789062.676034
860.0,6904939,1720769262,1720769263,31,855,859.9,860.0,50,650121,1731694,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789063.178809
860.0,6904939,1720769262,1720769264,31,855,859.9,860.0,33,650121,1731694,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789064.18897
860.0,6904939,1720769262,1720769265,31,855,859.9,860.0,33,650121,1731694,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789065.180958
860.0,6904939,1720769262,1720769266,31,855,859.9,860.0,95,650121,1731694,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789066.179728
859.8,6904939,1720769262,1720769267,31,855,859.9,860.0,10,650121,1731694,859.55,855.3,863.0,0,0,856.7,856.7,3.1,0.3619,1720789067.176846
860.0,6904939,1720769262,1720769268,31,855,859.9,860.0,17,650121,1731694,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789068.185492
860.0,6905737,1720769267,1720769268,7,771,859.9,860.0,17,655717,1732777,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789068.510088
860.0,6905737,1720769267,1720769269,7,771,859.9,860.0,4,655717,1732777,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789069.183399
860.1,6905737,1720769267,1720769270,7,771,859.9,860.0,1,655717,1732777,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789070.25642
860.0,6905737,1720769267,1720769271,7,771,859.9,860.0,10,655717,1732777,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789071.885637
860.1,6905737,1720769267,1720769272,7,771,859.9,860.0,9,655717,1732777,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789072.191494
860.1,6905737,1720769267,1720769273,7,771,859.9,860.0,2,655717,1732777,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789073.184288
860.0,6905737,1720769267,1720769274,7,771,859.9,860.0,5,655717,1732777,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789074.186915
860.0,6906812,1720769274,1720769274,1099,817,860.0,860.1,5,655805,1730847,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789074.293091
860.0,6906812,1720769274,1720769275,1099,817,860.0,860.1,1,655805,1730847,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789075.19799
860.0,6906812,1720769274,1720769276,1099,817,860.0,860.1,22,655805,1730847,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789076.192185
860.05,6906812,1720769274,1720769277,1099,817,860.0,860.1,1,655805,1730847,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789077.189399
860.1,6906812,1720769274,1720769278,1099,817,860.0,860.1,52,655805,1730847,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789078.242873
860.1,6906892,1720769277,1720769279,8,879,860.05,860.1,52,655594,1729676,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789080.188129
860.1,6906892,1720769277,1720769280,8,879,860.05,860.1,34,655594,1729676,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789080.198059
860.1,6906892,1720769277,1720769281,8,879,860.05,860.1,33,655594,1729676,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789081.19291
860.1,6906892,1720769277,1720769282,8,879,860.05,860.1,34,655594,1729676,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789082.19227
860.1,6906892,1720769277,1720769283,8,879,860.05,860.1,26,655594,1729676,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789083.193035
860.1,6906892,1720769277,1720769284,8,879,860.05,860.1,33,655594,1729676,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789084.195238
860.1,6906892,1720769277,1720769285,8,879,860.05,860.1,34,655594,1729676,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789085.205845
860.1,6908099,1720769285,1720769285,1,419,860.05,860.1,1,657723,1729517,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789085.495052
860.1,6908099,1720769285,1720769286,1,419,860.05,860.1,34,657723,1729517,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789086.196013
860.1,6908099,1720769285,1720769287,1,419,860.05,860.1,33,657723,1729517,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789087.253415
860.05,6908099,1720769285,1720769288,1,419,860.05,860.1,2,657723,1729517,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789088.202014
860.1,6908099,1720769285,1720769289,1,419,860.05,860.1,34,657723,1729517,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789089.196872
860.0,6908099,1720769285,1720769290,1,419,860.05,860.1,60,657723,1729517,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789090.223232
860.0,6908739,1720769289,1720769290,1298,399,860.0,860.1,60,656383,1732720,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789091.098909
860.1,6908739,1720769289,1720769291,1298,399,860.0,860.1,33,656383,1732720,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789091.403381
860.1,6908739,1720769289,1720769292,1298,399,860.0,860.1,50,656383,1732720,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789092.70065
860.1,6908739,1720769289,1720769293,1298,399,860.0,860.1,1,656383,1732720,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789093.200861
860.1,6908890,1720769292,1720769293,2248,330,860.0,860.1,1,656291,1732469,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789093.304914
860.1,6908923,1720769293,1720769293,2248,297,860.0,860.1,33,656298,1732436,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789093.906179
860.1,6908923,1720769293,1720769294,2248,297,860.0,860.1,33,656298,1732436,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789094.206898
860.1,6909024,1720769294,1720769294,2298,196,860.0,860.1,1,656273,1732346,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789094.728564
860.1,6909024,1720769294,1720769295,2298,196,860.0,860.1,1,656273,1732346,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789095.202747
860.1,6909024,1720769294,1720769295,2,196,860.05,860.1,1,655798,1732346,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789095.54749
860.1,6909024,1720769294,1720769296,2,196,860.05,860.1,95,655798,1732346,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789096.212257
860.1,6909124,1720769295,1720769296,1,232,860.05,860.1,95,655478,1729326,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789096.702276
860.1,6909124,1720769295,1720769297,1,232,860.05,860.1,1,655478,1729326,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789097.288341
860.15,6909339,1720769297,1720769297,6,695,860.1,860.15,49,654022,1729113,859.55,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720789097.703223
860.1,6909339,1720769297,1720769298,6,695,860.1,860.15,10,654022,1729113,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789098.210449
860.1,6909401,1720769298,1720769298,7,662,860.1,860.15,19,653948,1729356,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789098.909103
860.0,6909401,1720769298,1720769299,7,662,860.1,860.15,160,653948,1729356,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789099.204761
860.0,6909601,1720769298,1720769299,52,662,860.05,860.15,160,651440,1729644,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789100.155861
860.15,6909601,1720769298,1720769300,52,662,860.05,860.15,1,651440,1729644,859.55,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720789100.707355
860.15,6909602,1720769300,1720769300,52,661,860.05,860.15,1,653003,1729561,859.55,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720789100.975577
860.15,6909602,1720769300,1720769301,52,661,860.05,860.15,34,653003,1729561,859.55,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720789101.206982
860.15,6909636,1720769301,1720769301,3,627,860.1,860.15,34,652943,1729562,859.55,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720789101.508359
860.1,6909636,1720769301,1720769302,3,627,860.1,860.15,5,652943,1729562,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789102.306543
860.15,6909642,1720769302,1720769302,3,626,860.1,860.15,1,652942,1729561,859.55,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720789102.507961
860.05,6909642,1720769302,1720769303,3,626,860.1,860.15,5,652942,1729561,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789103.20779
860.15,6909744,1720769303,1720769303,47,546,860.05,860.15,6,652933,1729508,859.55,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720789103.709274
860.15,6909744,1720769303,1720769304,47,546,860.05,860.15,1,652933,1729508,859.55,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720789104.251742
860.15,6909745,1720769303,1720769304,47,545,860.05,860.15,1,651943,1729513,859.55,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720789104.763691
860.15,6909745,1720769303,1720769305,1,545,860.1,860.15,1,652063,1729424,859.55,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720789105.992775
860.1,6909745,1720769303,1720769306,1,545,860.1,860.15,1,652063,1729424,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789106.213498
860.05,6909780,1720769306,1720769306,15,544,860.05,860.15,30,651612,1729537,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789107.01664
860.05,6909780,1720769306,1720769307,15,544,860.05,860.15,30,651612,1729537,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789107.323745
860.1,6909881,1720769307,1720769308,7,493,860.1,860.15,50,652068,1729477,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789108.111611
860.15,6909930,1720769308,1720769309,7,455,860.1,860.15,33,652006,1729358,859.55,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720789109.124995
860.0,6910440,1720769309,1720769310,950,460,860.0,860.15,10,651785,1729615,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789110.114033
859.95,6910440,1720769309,1720769311,950,460,860.0,860.15,9,651785,1729615,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789111.21587
859.95,6914949,1720769311,1720769311,10,135,859.8,859.95,9,625232,1736873,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789111.32201
859.95,6914949,1720769311,1720769311,10,341,859.8,859.95,9,624482,1736726,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789111.512245
859.95,6914949,1720769311,1720769312,10,341,859.8,859.95,26,624482,1736726,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789112.241133
859.95,6915085,1720769312,1720769312,80,231,859.8,859.95,1,645010,1733779,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789112.546238
859.95,6915085,1720769312,1720769313,80,231,859.8,859.95,33,645010,1733779,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789113.216915
859.95,6915237,1720769313,1720769313,80,79,859.8,859.95,1,649510,1735361,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789113.717346
859.95,6915237,1720769313,1720769314,80,79,859.8,859.95,14,649510,1735361,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789114.288247
860.0,6915405,1720769314,1720769314,2,617,859.9,860.0,34,649316,1730537,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789114.798684
860.0,6915405,1720769314,1720769315,2,617,859.9,860.0,33,649316,1730537,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789115.218988
860.0,6915711,1720769315,1720769315,1,512,859.95,860.0,34,649902,1735078,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789115.720487
860.0,6915711,1720769315,1720769316,1,512,859.95,860.0,34,649902,1735078,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789116.218952
860.0,6915866,1720769316,1720769316,1,357,859.95,860.0,3,650114,1734688,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789116.744552
860.0,6915866,1720769316,1720769317,1,357,859.95,860.0,8,650114,1734688,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789117.256566
859.95,6916023,1720769317,1720769317,71,202,859.8,860.0,1,648654,1734424,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789117.715353
859.95,6916023,1720769317,1720769318,71,202,859.8,860.0,1,648654,1734424,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789118.220952
860.0,6916056,1720769318,1720769318,71,169,859.8,860.0,33,647885,1734154,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789118.72012
860.0,6916056,1720769318,1720769319,71,169,859.8,860.0,33,647885,1734154,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789119.162714
860.0,6916056,1720769318,1720769319,71,169,859.8,860.0,33,647981,1734387,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789119.816353
860.0,6916056,1720769318,1720769320,71,169,859.8,860.0,33,647981,1734387,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789120.22927
860.0,6916224,1720769320,1720769320,663,102,859.85,860.0,34,652991,1726430,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789120.9277
860.0,6916224,1720769320,1720769321,663,102,859.85,860.0,68,652991,1726430,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789121.123242
860.05,6916433,1720769321,1720769321,29,225,860.0,860.05,33,652980,1724105,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789121.96836
860.05,6916433,1720769321,1720769322,29,225,860.0,860.05,34,652980,1724105,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789122.171876
860.1,6916660,1720769323,1720769323,19,301,860.05,860.1,14,653361,1724643,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789123.12469
860.0,6916840,1720769324,1720769324,7,206,859.95,860.1,21,652742,1730012,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789124.219543
859.95,6916840,1720769324,1720769325,7,206,859.95,860.1,20,652742,1730012,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789125.240459
859.95,6916891,1720769324,1720769325,7,479,859.95,860.0,20,651374,1730841,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789125.332884
860.0,6916895,1720769325,1720769325,7,476,859.95,860.0,4,652874,1730325,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789125.524838
860.0,6916895,1720769325,1720769326,7,476,859.95,860.0,53,652874,1730325,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789126.267911
860.0,6917088,1720769326,1720769326,7,283,859.95,860.0,12,653020,1730058,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789126.779842
860.0,6917088,1720769326,1720769327,7,283,859.95,860.0,12,653020,1730058,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789127.189103
860.0,6917746,1720769327,1720769327,648,50,859.85,860.0,49,651077,1729109,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789127.741329
860.0,6917746,1720769327,1720769328,648,50,859.85,860.0,49,651077,1729109,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789128.132829
860.0,6917746,1720769327,1720769328,1,50,859.95,860.0,49,651133,1726266,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789128.532398
859.85,6917751,1720769329,1720769329,700,50,859.85,860.0,3,651129,1729330,859.55,855.3,863.0,0,0,856.7,856.7,3.15,0.3677,1720789129.647733
860.0,6917751,1720769329,1720769329,700,50,859.85,860.0,10,651129,1729330,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789129.648843
860.0,6917751,1720769329,1720769330,700,50,859.85,860.0,8,651129,1729330,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789130.138187
860.0,6917818,1720769330,1720769330,183,211,860.0,860.1,8,651851,1729797,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789130.7394
860.1,6917818,1720769330,1720769331,183,211,860.0,860.1,1,651851,1729797,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789131.133899
860.1,6917841,1720769331,1720769331,183,213,860.0,860.1,1,651101,1729900,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789131.899654
860.1,6917841,1720769331,1720769332,183,213,860.0,860.1,1,651101,1729900,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789132.616192
860.1,6917853,1720769332,1720769332,179,205,860.0,860.1,3,651097,1730275,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789132.93879
860.1,6917853,1720769332,1720769333,179,205,860.0,860.1,3,651097,1730275,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789133.138705
860.1,6917954,1720769333,1720769333,178,205,860.0,860.1,100,652146,1730507,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789133.940894
860.1,6917954,1720769333,1720769334,178,205,860.0,860.1,100,652146,1730507,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789134.134267
860.1,6917959,1720769334,1720769334,180,200,860.0,860.1,5,652222,1730555,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789134.734315
860.0,6917959,1720769334,1720769335,180,200,860.0,860.1,22,652222,1730555,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789135.134709
860.1,6918137,1720769335,1720769335,16,189,860.0,860.1,1,653638,1730129,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789135.93968
860.1,6918137,1720769335,1720769336,16,189,860.0,860.1,1,653638,1730129,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789136.14975
860.1,6918160,1720769336,1720769336,22,166,860.0,860.1,23,653645,1730498,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789137.019819
860.1,6918160,1720769336,1720769337,22,166,860.0,860.1,23,653645,1730498,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789137.138672
860.05,6918229,1720769337,1720769338,22,35,860.0,860.05,63,653657,1730021,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789138.137853
860.0,6918279,1720769338,1720769338,6,35,860.0,860.05,2,653641,1730021,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789138.949201
860.0,6918279,1720769338,1720769339,6,35,860.0,860.05,2,653641,1730021,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789139.250985
860.0,6918294,1720769339,1720769339,7,33,860.0,860.05,1,652209,1730061,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789139.989773
860.0,6918294,1720769339,1720769340,7,33,860.0,860.05,1,652209,1730061,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789140.194127
860.0,6918295,1720769340,1720769340,8,33,860.0,860.05,1,652209,1730061,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789140.949009
860.05,6918295,1720769340,1720769341,8,33,860.0,860.05,33,652209,1730061,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789141.145138
860.05,6918373,1720769342,1720769342,36,177,860.05,860.1,4,653732,1729851,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789142.242258
860.1,6918377,1720769342,1720769343,36,173,860.05,860.1,4,653677,1730304,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789143.146836
860.1,6918379,1720769343,1720769344,36,171,860.05,860.1,2,651264,1730687,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789144.160141
860.05,6918429,1720769345,1720769345,36,171,860.05,860.1,4,651494,1730701,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789145.416661
860.1,6918429,1720769345,1720769345,36,171,860.05,860.1,3,651494,1730701,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789145.459348
860.1,6918432,1720769345,1720769345,36,168,860.05,860.1,3,651494,1730719,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789145.747241
860.1,6918432,1720769345,1720769346,36,168,860.05,860.1,19,651494,1730719,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789146.149969
860.1,6918625,1720769346,1720769346,24,434,860.1,860.15,6,651547,1731208,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789146.754474
860.1,6918625,1720769346,1720769347,24,434,860.1,860.15,6,651547,1731208,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789147.361999
860.1,6920329,1720769347,1720769347,23,636,860.1,860.2,2,651626,1728808,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789147.954456
860.1,6920329,1720769347,1720769348,23,636,860.1,860.2,2,651626,1728808,859.55,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720789148.150986
860.2,6920330,1720769348,1720769348,23,635,860.1,860.2,1,651683,1728838,859.55,855.3,863.0,0,0,856.7,856.7,3.5,0.4085,1720789148.954682
860.2,6920330,1720769348,1720769349,23,635,860.1,860.2,1,651683,1728838,859.55,855.3,863.0,0,0,856.7,856.7,3.5,0.4085,1720789149.148706
860.0,6920495,1720769349,1720769350,6,415,860.0,860.05,30,650749,1732735,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789150.158849
859.9,6920564,1720769350,1720769350,57,556,859.9,860.05,57,647483,1735974,859.55,855.3,863.0,0,0,856.7,856.7,3.2,0.3735,1720789150.751678
859.9,6920564,1720769350,1720769351,57,556,859.9,860.05,57,647483,1735974,859.55,855.3,863.0,0,0,856.7,856.7,3.2,0.3735,1720789151.25377
859.85,6920565,1720769351,1720769351,99,54,859.85,859.95,1,648930,1736774,859.55,855.3,863.0,0,0,856.7,856.7,3.15,0.3677,1720789151.955597
859.85,6920565,1720769351,1720769352,99,54,859.85,859.95,1,648930,1736774,859.55,855.3,863.0,0,0,856.7,856.7,3.15,0.3677,1720789152.16281
860.0,6920716,1720769352,1720769352,166,33,859.85,860.0,1,649173,1735220,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789152.95669
860.0,6920716,1720769352,1720769353,166,33,859.85,860.0,1,649173,1735220,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789153.150893
860.05,6920716,1720769352,1720769354,166,33,859.85,860.0,33,649173,1735220,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789154.151838
860.05,6920816,1720769353,1720769354,2,692,859.95,860.05,33,649385,1733128,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789154.356189
860.05,6920816,1720769353,1720769355,2,692,859.95,860.05,28,649385,1733128,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789155.263015
860.05,6920918,1720769355,1720769355,1,592,860.0,860.05,33,650800,1732746,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789155.353309
860.05,6920918,1720769355,1720769356,1,592,860.0,860.05,95,650800,1732746,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789156.14954
860.0,6921048,1720769356,1720769356,7,463,860.0,860.05,1,651166,1732770,859.55,855.3,863.0,0,0,856.7,856.7,3.3,0.3852,1720789156.35407
859.95,6921203,1720769356,1720769357,18,1,859.95,860.0,40,650488,1732890,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789157.193203
860.05,6921244,1720769357,1720769358,7,479,860.0,860.05,33,650432,1732659,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789158.155841
860.05,6921244,1720769357,1720769359,7,479,860.0,860.05,8,650432,1732659,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789159.156794
860.05,6921303,1720769358,1720769359,9,457,860.0,860.05,8,650440,1732962,859.55,855.3,863.0,0,0,856.7,856.7,3.35,0.391,1720789159.358998
859.95,6921303,1720769358,1720769360,9,457,860.0,860.05,1,650440,1732962,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789160.166412
859.95,6921382,1720769359,1720769360,3,457,859.95,860.05,1,650358,1733107,859.55,855.3,863.0,0,0,856.7,856.7,3.25,0.3794,1720789160.355931
